Key	Press_Time	Relase_Time	Daylight	
ctrl_l	2021-09-14 12:21:53.397855	2021-09-14 12:21:53.901833	Afternoon
tab	2021-09-14 12:21:55.137063	2021-09-14 12:21:55.347025	Afternoon
alt_l	2021-09-14 12:21:54.953528	2021-09-14 12:21:55.920997	Afternoon
function_key	2021-09-14 12:21:56.977231	2021-09-14 12:21:57.043633	Afternoon
tab	2021-09-14 12:22:01.036820	2021-09-14 12:22:01.204165	Afternoon
alt_l	2021-09-14 12:22:00.857506	2021-09-14 12:22:01.556124	Afternoon
tab	2021-09-14 12:22:05.496018	2021-09-14 12:22:05.676022	Afternoon
alt_l	2021-09-14 12:22:05.307552	2021-09-14 12:22:06.096487	Afternoon
tab	2021-09-14 12:22:12.368321	2021-09-14 12:22:12.536277	Afternoon
alt_l	2021-09-14 12:22:12.177901	2021-09-14 12:22:12.953883	Afternoon
$	2021-09-14 12:22:40.990206	2021-09-14 12:22:41.112270	Afternoon
ctrl_l	2021-09-14 12:22:40.563522	2021-09-14 12:22:41.151329	Afternoon
enter	2021-09-14 12:22:42.527729	2021-09-14 12:22:42.625377	Afternoon
$	2021-09-14 12:22:43.404645	2021-09-14 12:22:43.549688	Afternoon
ctrl_l	2021-09-14 12:22:43.117568	2021-09-14 12:22:43.615107	Afternoon
$	2021-09-14 12:22:44.361203	2021-09-14 12:22:44.565802	Afternoon
ctrl_l	2021-09-14 12:22:44.141442	2021-09-14 12:22:44.565802	Afternoon
tab	2021-09-14 12:22:44.955425	2021-09-14 12:22:45.109714	Afternoon
alt_l	2021-09-14 12:22:44.797234	2021-09-14 12:22:45.219085	Afternoon
function_key	2021-09-14 12:22:45.977532	2021-09-14 12:22:46.048814	Afternoon
tab	2021-09-14 12:22:51.502751	2021-09-14 12:22:51.628300	Afternoon
alt_l	2021-09-14 12:22:51.344556	2021-09-14 12:22:51.664945	Afternoon
$	2021-09-14 12:22:58.565109	2021-09-14 12:22:58.713540	Afternoon
ctrl_l	2021-09-14 12:22:58.301923	2021-09-14 12:22:58.891261	Afternoon
$	2021-09-14 12:22:59.801917	2021-09-14 12:22:59.979228	Afternoon
ctrl_l	2021-09-14 12:22:59.615825	2021-09-14 12:23:00.382516	Afternoon
$	2021-09-14 12:23:01.085273	2021-09-14 12:23:01.220034	Afternoon
ctrl_l	2021-09-14 12:23:00.758564	2021-09-14 12:23:01.258115	Afternoon
$	2021-09-14 12:23:04.654528	2021-09-14 12:23:04.786869	Afternoon
ctrl_l	2021-09-14 12:23:04.308797	2021-09-14 12:23:04.860624	Afternoon
enter	2021-09-14 12:23:06.349360	2021-09-14 12:23:06.403111	Afternoon
enter	2021-09-14 12:23:06.524192	2021-09-14 12:23:06.590552	Afternoon
$	2021-09-14 12:23:07.406530	2021-09-14 12:23:07.543241	Afternoon
ctrl_l	2021-09-14 12:23:06.761489	2021-09-14 12:23:07.569608	Afternoon
$	2021-09-14 12:23:08.015178	2021-09-14 12:23:08.165556	Afternoon
ctrl_l	2021-09-14 12:23:07.763787	2021-09-14 12:23:08.250512	Afternoon
tab	2021-09-14 12:23:08.590337	2021-09-14 12:23:08.759272	Afternoon
alt_l	2021-09-14 12:23:08.425350	2021-09-14 12:23:08.761225	Afternoon
function_key	2021-09-14 12:23:08.964309	2021-09-14 12:23:09.060258	Afternoon
tab	2021-09-14 12:23:15.594560	2021-09-14 12:23:15.807415	Afternoon
alt_l	2021-09-14 12:23:15.411409	2021-09-14 12:23:16.998339	Afternoon
tab	2021-09-14 12:23:46.385309	2021-09-14 12:23:46.584514	Afternoon
alt_l	2021-09-14 12:23:46.237855	2021-09-14 12:23:46.988784	Afternoon
tab	2021-09-14 12:23:48.174454	2021-09-14 12:23:48.347240	Afternoon
alt_l	2021-09-14 12:23:47.988866	2021-09-14 12:23:48.377513	Afternoon
shift	2021-09-14 12:24:31.319126	2021-09-14 12:24:32.079805	Afternoon
tab	2021-09-14 12:26:24.784830	2021-09-14 12:26:24.909823	Afternoon
alt_l	2021-09-14 12:26:24.520200	2021-09-14 12:26:26.084205	Afternoon
$	2021-09-14 12:27:35.108105	2021-09-14 12:27:35.263358	Afternoon
shift	2021-09-14 12:27:34.519731	2021-09-14 12:27:35.312173	Afternoon
$	2021-09-14 11:30:37.085387	2021-09-14 12:27:46.024004	Afternoon
shift	2021-09-14 12:27:44.341551	2021-09-14 12:27:46.024951	Afternoon
$	2021-09-14 12:27:46.318879	2021-09-14 12:27:46.447804	Afternoon
$	2021-09-14 12:27:47.076700	2021-09-14 12:27:47.154853	Afternoon
$	2021-09-14 12:27:47.231999	2021-09-14 12:27:47.356812	Afternoon
space	2021-09-14 12:27:47.847059	2021-09-14 12:27:47.920296	Afternoon
$	2021-09-14 12:27:49.025976	2021-09-14 12:27:49.177391	Afternoon
shift	2021-09-14 12:27:48.139956	2021-09-14 12:27:49.178367	Afternoon
$	2021-09-14 12:27:50.806644	2021-09-14 12:27:50.884792	Afternoon
$	2021-09-14 12:27:50.973876	2021-09-14 12:27:51.102651	Afternoon
$	2021-09-14 12:27:52.656357	2021-09-14 12:27:52.745211	Afternoon
$	2021-09-14 12:27:53.208896	2021-09-14 12:27:53.322199	Afternoon
$	2021-09-14 12:27:53.409113	2021-09-14 12:27:53.551635	Afternoon
$	2021-09-14 12:27:53.606318	2021-09-14 12:27:53.754745	Afternoon
space	2021-09-14 12:27:55.256578	2021-09-14 12:27:55.357201	Afternoon
$	2021-09-14 12:27:55.716509	2021-09-14 12:27:55.795604	Afternoon
space	2021-09-14 12:27:55.910861	2021-09-14 12:27:55.999742	Afternoon
$	2021-09-14 12:27:56.822586	2021-09-14 12:27:57.097013	Afternoon
shift	2021-09-14 12:27:56.759138	2021-09-14 12:27:57.140907	Afternoon
$	2021-09-14 12:27:57.381129	2021-09-14 12:27:57.493472	Afternoon
$	2021-09-14 12:27:57.817624	2021-09-14 12:27:57.973865	Afternoon
$	2021-09-14 12:27:58.703234	2021-09-14 12:27:58.819988	Afternoon
$	2021-09-14 12:27:58.850260	2021-09-14 12:27:58.947921	Afternoon
space	2021-09-14 12:27:59.297544	2021-09-14 12:27:59.359015	Afternoon
$	2021-09-14 12:27:59.903939	2021-09-14 12:28:00.005074	Afternoon
shift	2021-09-14 12:27:59.559197	2021-09-14 12:28:00.017302	Afternoon
$	2021-09-14 12:28:00.186235	2021-09-14 12:28:00.269018	Afternoon
$	2021-09-14 12:28:00.348099	2021-09-14 12:28:00.450644	Afternoon
$	2021-09-14 12:28:00.614650	2021-09-14 12:28:00.669332	Afternoon
$	2021-09-14 12:28:00.907646	2021-09-14 12:28:00.961311	Afternoon
space	2021-09-14 12:28:01.775707	2021-09-14 12:28:01.878902	Afternoon
$	2021-09-14 12:28:02.208648	2021-09-14 12:28:02.296532	Afternoon
space	2021-09-14 12:28:02.373470	2021-09-14 12:28:02.450760	Afternoon
$	2021-09-14 12:28:03.901264	2021-09-14 12:28:04.120993	Afternoon
$	2021-09-14 12:28:04.084863	2021-09-14 12:28:04.277942	Afternoon
backspace	2021-09-14 12:28:05.004034	2021-09-14 12:28:05.056768	Afternoon
backspace	2021-09-14 12:28:05.141772	2021-09-14 12:28:05.223784	Afternoon
shift	2021-09-14 12:28:05.504982	2021-09-14 12:28:06.136580	Afternoon
$	2021-09-14 12:28:06.337495	2021-09-14 12:28:06.460307	Afternoon
$	2021-09-14 12:28:06.599486	2021-09-14 12:28:06.740094	Afternoon
$	2021-09-14 12:28:06.868053	2021-09-14 12:28:06.945187	Afternoon
space	2021-09-14 12:28:07.380678	2021-09-14 12:28:07.448056	Afternoon
$	2021-09-14 12:28:08.038260	2021-09-14 12:28:08.206216	Afternoon
$	2021-09-14 12:28:08.205239	2021-09-14 12:28:08.296053	Afternoon
space	2021-09-14 12:28:08.741447	2021-09-14 12:28:08.808823	Afternoon
$	2021-09-14 12:28:09.065645	2021-09-14 12:28:09.233604	Afternoon
$	2021-09-14 12:28:09.232677	2021-09-14 12:28:09.309819	Afternoon
$	2021-09-14 12:28:09.413279	2021-09-14 12:28:09.498283	Afternoon
$	2021-09-14 12:28:09.565611	2021-09-14 12:28:09.680891	Afternoon
$	2021-09-14 12:28:12.655971	2021-09-14 12:28:12.776594	Afternoon
ctrl_l	2021-09-14 12:28:12.142268	2021-09-14 12:28:12.837652	Afternoon
$	2021-09-14 12:28:15.548764	2021-09-14 12:28:15.649362	Afternoon
ctrl_l	2021-09-14 12:28:15.132795	2021-09-14 12:28:15.681582	Afternoon
backspace	2021-09-14 12:28:16.723985	2021-09-14 12:28:16.815574	Afternoon
backspace	2021-09-14 12:28:19.491110	2021-09-14 12:28:19.574159	Afternoon
backspace	2021-09-14 12:28:19.664974	2021-09-14 12:28:19.744021	Afternoon
backspace	2021-09-14 12:28:19.818238	2021-09-14 12:28:19.907138	Afternoon
backspace	2021-09-14 12:28:19.964740	2021-09-14 12:28:20.033113	Afternoon
backspace	2021-09-14 12:28:20.147318	2021-09-14 12:28:20.201085	Afternoon
backspace	2021-09-14 12:28:20.374457	2021-09-14 12:28:20.404709	Afternoon
backspace	2021-09-14 12:28:20.571492	2021-09-14 12:28:20.613473	Afternoon
$	2021-09-14 12:28:21.423118	2021-09-14 12:28:21.491422	Afternoon
shift	2021-09-14 12:28:20.952855	2021-09-14 12:28:21.511976	Afternoon
$	2021-09-14 12:28:21.694535	2021-09-14 12:28:21.765818	Afternoon
$	2021-09-14 12:28:21.864447	2021-09-14 12:28:21.960142	Afternoon
$	2021-09-14 12:28:22.242351	2021-09-14 12:28:22.307779	Afternoon
$	2021-09-14 12:28:22.368319	2021-09-14 12:28:22.465969	Afternoon
$	2021-09-14 12:28:27.229106	2021-09-14 12:28:27.399048	Afternoon
ctrl_l	2021-09-14 12:28:27.068960	2021-09-14 12:28:27.399048	Afternoon
tab	2021-09-14 12:28:27.680251	2021-09-14 12:28:27.854068	Afternoon
alt_l	2021-09-14 12:28:27.533775	2021-09-14 12:28:28.251214	Afternoon
function_key	2021-09-14 12:28:28.894947	2021-09-14 12:28:28.974559	Afternoon
tab	2021-09-14 12:28:40.773531	2021-09-14 12:28:40.933677	Afternoon
alt_l	2021-09-14 12:28:40.552841	2021-09-14 12:28:42.086697	Afternoon
tab	2021-09-14 12:28:43.817984	2021-09-14 12:28:43.994731	Afternoon
alt_l	2021-09-14 12:28:43.654002	2021-09-14 12:28:49.353894	Afternoon
enter	2021-09-14 12:28:51.046770	2021-09-14 12:28:51.078994	Afternoon
enter	2021-09-14 12:28:51.302610	2021-09-14 12:28:51.397333	Afternoon
$	2021-09-14 12:29:28.315542	2021-09-14 12:29:28.464021	Afternoon
ctrl_l	2021-09-14 12:29:27.577770	2021-09-14 12:29:28.531912	Afternoon
ctrl_l	2021-09-14 12:29:30.601703	2021-09-14 12:29:30.667130	Afternoon
$	2021-09-14 12:29:32.193415	2021-09-14 12:29:32.252979	Afternoon
ctrl_l	2021-09-14 12:29:31.651443	2021-09-14 12:29:32.315475	Afternoon
$	2021-09-14 12:29:37.542206	2021-09-14 12:29:37.677941	Afternoon
shift	2021-09-14 12:29:37.004981	2021-09-14 12:29:37.708871	Afternoon
$	2021-09-14 12:29:38.072343	2021-09-14 12:29:38.203700	Afternoon
$	2021-09-14 12:29:38.497635	2021-09-14 12:29:38.687084	Afternoon
$	2021-09-14 12:29:38.658763	2021-09-14 12:29:38.821838	Afternoon
$	2021-09-14 12:29:39.013238	2021-09-14 12:29:39.155787	Afternoon
$	2021-09-14 12:29:39.256332	2021-09-14 12:29:39.397982	Afternoon
backspace	2021-09-14 12:29:50.240880	2021-09-14 12:29:50.385446	Afternoon
backspace	2021-09-14 12:29:50.469429	2021-09-14 12:29:50.591493	Afternoon
backspace	2021-09-14 12:29:50.897086	2021-09-14 12:29:50.985947	Afternoon
$	2021-09-14 12:29:52.130870	2021-09-14 12:29:52.203179	Afternoon
$	2021-09-14 12:29:52.275393	2021-09-14 12:29:52.401397	Afternoon
$	2021-09-14 12:29:52.493152	2021-09-14 12:29:52.594705	Afternoon
shift	2021-09-14 12:29:51.216059	2021-09-14 12:29:52.778338	Afternoon
arrow_key	2021-09-14 12:29:53.485696	2021-09-14 12:29:53.556619	Afternoon
arrow_key	2021-09-14 12:29:53.680666	2021-09-14 12:29:53.734896	Afternoon
arrow_key	2021-09-14 12:29:53.840361	2021-09-14 12:29:53.911622	Afternoon
arrow_key	2021-09-14 12:29:54.032727	2021-09-14 12:29:54.098104	Afternoon
arrow_key	2021-09-14 12:29:54.211382	2021-09-14 12:29:54.316840	Afternoon
arrow_key	2021-09-14 12:29:54.430116	2021-09-14 12:29:54.507262	Afternoon
arrow_key	2021-09-14 12:29:54.609838	2021-09-14 12:29:54.706467	Afternoon
arrow_key	2021-09-14 12:29:54.824650	2021-09-14 12:29:54.943810	Afternoon
backspace	2021-09-14 12:29:55.650061	2021-09-14 12:29:55.716434	Afternoon
backspace	2021-09-14 12:29:55.836544	2021-09-14 12:29:55.885416	Afternoon
backspace	2021-09-14 12:29:55.993802	2021-09-14 12:29:56.047515	Afternoon
backspace	2021-09-14 12:29:56.153909	2021-09-14 12:29:56.237935	Afternoon
backspace	2021-09-14 12:29:56.500561	2021-09-14 12:29:56.585517	Afternoon
backspace	2021-09-14 12:29:56.697867	2021-09-14 12:29:56.775936	Afternoon
backspace	2021-09-14 12:29:56.864798	2021-09-14 12:29:56.950780	Afternoon
$	2021-09-14 12:28:06.037954	2021-09-14 12:30:20.672450	Afternoon
$	2021-09-14 12:30:21.145708	2021-09-14 12:30:21.199466	Afternoon
$	2021-09-14 12:30:21.297109	2021-09-14 12:30:21.418249	Afternoon
shift	2021-09-14 12:30:19.758492	2021-09-14 12:30:21.540865	Afternoon
$	2021-09-14 12:30:32.506044	2021-09-14 12:30:32.676741	Afternoon
shift_r	2021-09-14 12:30:32.010959	2021-09-14 12:30:32.724551	Afternoon
$	2021-09-14 12:30:33.412006	2021-09-14 12:30:33.521376	Afternoon
$	2021-09-14 12:30:33.776241	2021-09-14 12:30:33.867056	Afternoon
$	2021-09-14 12:30:33.945177	2021-09-14 12:30:34.071172	Afternoon
$	2021-09-14 12:30:34.353351	2021-09-14 12:30:34.412938	Afternoon
shift	2021-09-14 12:30:32.767561	2021-09-14 12:30:34.560681	Afternoon
backspace	2021-09-14 12:30:41.946425	2021-09-14 12:30:42.087091	Afternoon
backspace	2021-09-14 12:30:42.726035	2021-09-14 12:30:42.834945	Afternoon
backspace	2021-09-14 12:30:44.760283	2021-09-14 12:30:44.867235	Afternoon
backspace	2021-09-14 12:31:08.452544	2021-09-14 12:31:08.547323	Afternoon
backspace	2021-09-14 12:31:08.873851	2021-09-14 12:31:08.968572	Afternoon
backspace	2021-09-14 12:31:09.381582	2021-09-14 12:31:09.472393	Afternoon
backspace	2021-09-14 12:32:30.311511	2021-09-14 12:32:30.418975	Afternoon
backspace	2021-09-14 12:32:30.570314	2021-09-14 12:32:30.670864	Afternoon
backspace	2021-09-14 12:32:31.225637	2021-09-14 12:32:31.304738	Afternoon
backspace	2021-09-14 12:32:42.617847	2021-09-14 12:32:42.718921	Afternoon
tab	2021-09-14 12:32:44.025049	2021-09-14 12:32:44.084617	Afternoon
$	2021-09-14 12:32:48.325493	2021-09-14 12:32:48.465128	Afternoon
$	2021-09-14 12:32:48.726834	2021-09-14 12:32:48.886366	Afternoon
$	2021-09-14 12:32:48.916638	2021-09-14 12:32:49.205681	Afternoon
$	2021-09-14 12:32:49.158817	2021-09-14 12:32:49.323838	Afternoon
$	2021-09-14 12:32:49.484501	2021-09-14 12:32:49.686672	Afternoon
$	2021-09-14 12:32:49.759921	2021-09-14 12:32:49.913184	Afternoon
shift	2021-09-14 12:32:47.949541	2021-09-14 12:32:50.079235	Afternoon
$	2021-09-14 12:32:56.217051	2021-09-14 12:32:56.362550	Afternoon
$	2021-09-14 12:32:56.601795	2021-09-14 12:32:56.732644	Afternoon
$	2021-09-14 12:32:56.859158	2021-09-14 12:32:56.935836	Afternoon
$	2021-09-14 12:32:57.002238	2021-09-14 12:32:57.143829	Afternoon
$	2021-09-14 12:32:57.362565	2021-09-14 12:32:57.485177	Afternoon
$	2021-09-14 12:32:57.546663	2021-09-14 12:32:57.622509	Afternoon
shift	2021-09-14 12:32:55.549124	2021-09-14 12:32:57.766002	Afternoon
space	2021-09-14 12:32:58.092187	2021-09-14 12:32:58.164415	Afternoon
shift	2021-09-14 12:32:58.432950	2021-09-14 12:32:59.026705	Afternoon
$	2021-09-14 12:34:02.832800	2021-09-14 12:34:02.905056	Afternoon
shift	2021-09-14 12:34:02.103089	2021-09-14 12:34:03.005638	Afternoon
space	2021-09-14 12:34:03.185312	2021-09-14 12:34:03.263432	Afternoon
$	2021-09-14 12:34:03.384063	2021-09-14 12:34:03.626818	Afternoon
$	2021-09-14 12:34:03.565800	2021-09-14 12:34:03.695174	Afternoon
$	2021-09-14 12:34:03.775276	2021-09-14 12:34:03.856295	Afternoon
$	2021-09-14 12:34:04.061361	2021-09-14 12:34:04.153150	Afternoon
space	2021-09-14 12:34:04.429502	2021-09-14 12:34:04.530079	Afternoon
backspace	2021-09-14 12:34:04.959743	2021-09-14 12:34:05.048655	Afternoon
backspace	2021-09-14 12:34:05.139416	2021-09-14 12:34:05.216559	Afternoon
backspace	2021-09-14 12:34:05.521310	2021-09-14 12:34:05.605813	Afternoon
backspace	2021-09-14 12:34:05.695185	2021-09-14 12:34:05.772835	Afternoon
backspace	2021-09-14 12:34:05.837798	2021-09-14 12:34:05.912990	Afternoon
backspace	2021-09-14 12:34:06.013111	2021-09-14 12:34:06.088808	Afternoon
enter	2021-09-14 12:34:06.502376	2021-09-14 12:34:06.567807	Afternoon
$	2021-09-14 12:34:07.269438	2021-09-14 12:34:07.507338	Afternoon
$	2021-09-14 12:34:07.448749	2021-09-14 12:34:07.575707	Afternoon
$	2021-09-14 12:34:07.729004	2021-09-14 12:34:07.817868	Afternoon
shift	2021-09-14 12:34:06.821692	2021-09-14 12:34:08.071332	Afternoon
space	2021-09-14 12:34:08.221258	2021-09-14 12:34:08.306214	Afternoon
space	2021-09-14 12:34:08.476130	2021-09-14 12:34:08.542526	Afternoon
backspace	2021-09-14 12:34:09.254948	2021-09-14 12:34:09.389233	Afternoon
enter	2021-09-14 12:34:14.501545	2021-09-14 12:34:14.568923	Afternoon
$	2021-09-14 12:34:14.895073	2021-09-14 12:34:15.043499	Afternoon
$	2021-09-14 12:34:15.288602	2021-09-14 12:34:15.380395	Afternoon
$	2021-09-14 12:34:15.447772	2021-09-14 12:34:15.573783	Afternoon
$	2021-09-14 12:34:15.666520	2021-09-14 12:34:15.744627	Afternoon
$	2021-09-14 12:34:15.800102	2021-09-14 12:34:15.898717	Afternoon
shift	2021-09-14 12:34:14.683171	2021-09-14 12:34:15.952387	Afternoon
space	2021-09-14 12:34:16.394088	2021-09-14 12:34:16.440974	Afternoon
tab	2021-09-14 12:35:29.125491	2021-09-14 12:35:29.311597	Afternoon
tab	2021-09-14 12:35:31.031650	2021-09-14 12:35:31.208393	Afternoon
tab	2021-09-14 12:35:31.479913	2021-09-14 12:35:31.651311	Afternoon
alt_l	2021-09-14 12:35:28.938980	2021-09-14 12:35:39.182669	Afternoon
$	2021-09-14 12:35:40.823378	2021-09-14 12:35:40.939582	Afternoon
$	2021-09-14 12:35:41.314867	2021-09-14 12:35:41.427676	Afternoon
backspace	2021-09-14 12:35:41.785683	2021-09-14 12:35:41.863802	Afternoon
backspace	2021-09-14 12:35:41.923368	2021-09-14 12:35:41.984885	Afternoon
backspace	2021-09-14 12:35:42.077658	2021-09-14 12:35:42.130393	Afternoon
backspace	2021-09-14 12:35:42.197764	2021-09-14 12:35:42.268073	Afternoon
$	2021-09-14 12:35:42.617254	2021-09-14 12:35:42.694920	Afternoon
$	2021-09-14 12:35:42.784299	2021-09-14 12:35:42.858054	Afternoon
space	2021-09-14 12:35:42.961093	2021-09-14 12:35:43.056323	Afternoon
$	2021-09-14 12:35:43.258975	2021-09-14 12:35:43.558759	Afternoon
$	2021-09-14 12:35:43.557791	2021-09-14 12:35:43.619301	Afternoon
$	2021-09-14 12:35:43.680826	2021-09-14 12:35:43.764798	Afternoon
space	2021-09-14 12:35:43.966934	2021-09-14 12:35:44.055796	Afternoon
$	2021-09-14 12:35:44.646581	2021-09-14 12:35:44.828209	Afternoon
$	2021-09-14 12:35:45.053833	2021-09-14 12:35:45.135857	Afternoon
$	2021-09-14 12:35:46.085014	2021-09-14 12:35:46.187116	Afternoon
$	2021-09-14 12:35:46.528911	2021-09-14 12:35:46.600214	Afternoon
$	2021-09-14 12:35:46.679314	2021-09-14 12:35:46.739837	Afternoon
space	2021-09-14 12:35:46.991825	2021-09-14 12:35:47.052877	Afternoon
$	2021-09-14 12:35:47.672493	2021-09-14 12:35:47.732107	Afternoon
$	2021-09-14 12:35:47.800452	2021-09-14 12:35:47.941031	Afternoon
$	2021-09-14 12:35:47.983995	2021-09-14 12:35:48.116802	Afternoon
$	2021-09-14 12:35:48.241795	2021-09-14 12:35:48.297967	Afternoon
space	2021-09-14 12:35:48.551403	2021-09-14 12:35:48.628533	Afternoon
$	2021-09-14 12:35:49.387947	2021-09-14 12:35:49.564748	Afternoon
$	2021-09-14 12:35:49.540803	2021-09-14 12:35:49.705873	Afternoon
space	2021-09-14 12:35:49.802567	2021-09-14 12:35:49.919729	Afternoon
$	2021-09-14 12:35:50.135538	2021-09-14 12:35:50.309387	Afternoon
$	2021-09-14 12:35:50.248823	2021-09-14 12:35:50.389459	Afternoon
$	2021-09-14 12:35:50.497819	2021-09-14 12:35:50.558359	Afternoon
$	2021-09-14 12:35:50.703907	2021-09-14 12:35:50.792406	Afternoon
enter	2021-09-14 12:35:50.934516	2021-09-14 12:35:51.023380	Afternoon
$	2021-09-14 12:37:33.274156	2021-09-14 12:37:33.453832	Afternoon
ctrl_l	2021-09-14 12:37:32.968548	2021-09-14 12:37:33.489965	Afternoon
tab	2021-09-14 12:37:34.026570	2021-09-14 12:37:34.179025	Afternoon
tab	2021-09-14 12:37:34.873596	2021-09-14 12:37:35.016693	Afternoon
alt_l	2021-09-14 12:37:33.783887	2021-09-14 12:37:35.153874	Afternoon
cmd	2021-09-14 12:37:42.116458	2021-09-14 12:37:42.129150	Afternoon
$	2021-09-14 12:37:42.129150	2021-09-14 12:37:42.130127	Afternoon
$	2021-09-14 12:37:47.752792	2021-09-14 12:37:47.752792	Afternoon
ctrl_l	2021-09-14 12:37:47.710805	2021-09-14 12:37:47.779160	Afternoon
arrow_key	2021-09-14 12:37:50.711875	2021-09-14 12:37:50.838910	Afternoon
arrow_key	2021-09-14 12:37:51.132838	2021-09-14 12:37:51.224627	Afternoon
backspace	2021-09-14 12:37:51.580122	2021-09-14 12:37:51.713853	Afternoon
backspace	2021-09-14 12:37:51.813507	2021-09-14 12:37:51.877906	Afternoon
backspace	2021-09-14 12:37:51.980440	2021-09-14 12:37:52.051302	Afternoon
backspace	2021-09-14 12:37:52.136218	2021-09-14 12:37:52.209458	Afternoon
backspace	2021-09-14 12:37:52.290375	2021-09-14 12:37:52.381202	Afternoon
backspace	2021-09-14 12:37:52.444660	2021-09-14 12:37:52.535521	Afternoon
$	2021-09-14 12:37:57.867799	2021-09-14 12:37:58.034780	Afternoon
$	2021-09-14 12:37:58.134899	2021-09-14 12:37:58.437239	Afternoon
$	2021-09-14 12:37:58.371814	2021-09-14 12:37:58.629610	Afternoon
$	2021-09-14 12:37:58.701924	2021-09-14 12:37:58.898245	Afternoon
$	2021-09-14 12:38:02.415040	2021-09-14 12:38:02.609362	Afternoon
$	2021-09-14 12:38:02.567372	2021-09-14 12:38:02.713845	Afternoon
backspace	2021-09-14 12:38:03.793006	2021-09-14 12:38:03.882844	Afternoon
backspace	2021-09-14 12:38:03.993227	2021-09-14 12:38:04.067402	Afternoon
$	2021-09-14 12:38:04.350591	2021-09-14 12:38:04.562488	Afternoon
$	2021-09-14 12:38:06.359876	2021-09-14 12:38:06.450683	Afternoon
$	2021-09-14 12:38:06.510252	2021-09-14 12:38:06.622594	Afternoon
$	2021-09-14 12:38:48.046417	2021-09-14 12:38:48.194025	Afternoon
backspace	2021-09-14 12:38:54.523351	2021-09-14 12:38:54.577111	Afternoon
backspace	2021-09-14 12:38:54.673778	2021-09-14 12:38:54.727439	Afternoon
backspace	2021-09-14 12:38:54.929574	2021-09-14 12:38:55.001885	Afternoon
backspace	2021-09-14 12:38:55.098510	2021-09-14 12:38:55.166862	Afternoon
backspace	2021-09-14 12:38:55.256718	2021-09-14 12:38:55.430071	Afternoon
backspace	2021-09-14 12:38:55.543007	2021-09-14 12:38:55.590875	Afternoon
$	2021-09-14 12:38:55.801329	2021-09-14 12:38:55.923388	Afternoon
arrow_key	2021-09-14 12:38:56.943072	2021-09-14 12:38:57.067088	Afternoon
enter	2021-09-14 12:38:57.318049	2021-09-14 12:38:57.406943	Afternoon
function_key	2021-09-14 12:39:00.803531	2021-09-14 12:39:00.898769	Afternoon
function_key	2021-09-14 12:40:03.988796	2021-09-14 12:40:04.174380	Afternoon
ctrl_l	2021-09-14 12:40:40.956968	2021-09-14 12:40:41.388628	Afternoon
$	2021-09-14 12:40:43.354776	2021-09-14 12:40:43.520923	Afternoon
ctrl_l	2021-09-14 12:40:43.047176	2021-09-14 12:40:43.545333	Afternoon
$	2021-09-14 12:40:44.474117	2021-09-14 12:40:44.474117	Afternoon
cmd	2021-09-14 12:40:44.472165	2021-09-14 12:40:44.476071	Afternoon
arrow_key	2021-09-14 12:41:11.224678	2021-09-14 12:41:11.279398	Afternoon
arrow_key	2021-09-14 12:41:11.369199	2021-09-14 12:41:11.447319	Afternoon
arrow_key	2021-09-14 12:41:11.544030	2021-09-14 12:41:11.605511	Afternoon
arrow_key	2021-09-14 12:41:11.690468	2021-09-14 12:41:11.755895	Afternoon
arrow_key	2021-09-14 12:41:11.829131	2021-09-14 12:41:11.925804	Afternoon
arrow_key	2021-09-14 12:41:12.152863	2021-09-14 12:41:12.242699	Afternoon
enter	2021-09-14 12:41:12.927498	2021-09-14 12:41:12.981751	Afternoon
